5.410029 2.807042 0.809388 0.008974 
5.420029 2.798858 0.838268 0.008970 
5.430029 2.790386 0.867095 0.008965 
5.440030 2.781625 0.895866 0.008960 
5.450030 2.772577 0.924578 0.008955 
5.460030 2.763242 0.953228 0.008950 
5.470030 2.753620 0.981814 0.008944 
5.480031 2.743712 1.010332 0.008938 
5.490031 2.733520 1.038779 0.008932 
5.500031 2.723043 1.067153 0.008926 
5.510031 2.712282 1.095451 0.008919 
5.520031 2.701238 1.123669 0.008912 
5.530032 2.689912 1.151805 0.008905 
5.540032 2.678305 1.179856 0.008898 
5.550032 2.666418 1.207819 0.008891 
5.560032 2.654251 1.235691 0.008883 
5.570033 2.641805 1.263469 0.008875 
5.580033 2.629081 1.291150 0.008867 
5.590033 2.616081 1.318732 0.008859 
5.600033 2.602805 1.346212 0.008850 
5.610034 2.589255 1.373586 0.008842 
5.620034 2.575431 1.400852 0.008833 
5.630034 2.561334 1.428007 0.008824 
5.640034 2.546966 1.455049 0.008814 
5.650034 2.532327 1.481973 0.008805 
5.660035 2.517419 1.508779 0.008795 
5.670035 2.502243 1.535462 0.008785 
5.680035 2.486801 1.562020 0.008775 
5.690035 2.471093 1.588450 0.008765 
5.700036 2.455121 1.614749 0.008754 
5.710036 2.438886 1.640915 0.008744 
5.720036 2.422389 1.666945 0.008733 
5.730036 2.405632 1.692836 0.008722 
5.740036 2.388617 1.718585 0.008711 
5.750037 2.371344 1.744190 0.008699 
5.760037 2.353815 1.769647 0.008688 
5.770037 2.336032 1.794955 0.008676 
5.780037 2.317995 1.820110 0.008664 
5.790038 2.299708 1.845110 0.008652 
5.800038 2.281170 1.869952 0.008639 
5.810038 2.262384 1.894634 0.008627 
5.820038 2.243351 1.919153 0.008614 
5.830039 2.224074 1.943505 0.008602 
5.840039 2.204553 1.967690 0.008589 
5.850039 2.184790 1.991703 0.008576 
5.860039 2.164787 2.015542 0.008562 
5.870039 2.144546 2.039206 0.008549 
5.880040 2.124069 2.062690 0.008535 
5.890040 2.103356 2.085994 0.008522 
5.900040 2.082411 2.109113 0.008508 
5.910040 2.061235 2.132046 0.008494 
5.920041 2.039830 2.154791 0.008480 
5.930041 2.018197 2.177344 0.008466 
5.940041 1.996339 2.199703 0.008451 
5.950041 1.974257 2.221867 0.008437 
5.960042 1.951954 2.243831 0.008422 
5.970042 1.929432 2.265594 0.008408 
5.980042 1.906692 2.287154 0.008393 
5.990042 1.883736 2.308508 0.008378 
6.000042 1.860568 2.329654 0.008363 
6.010043 1.837187 2.350590 0.008348 
6.020043 1.813598 2.371312 0.008332 
6.030043 1.789802 2.391819 0.008317 
6.040043 1.765800 2.412109 0.008301 
6.050044 1.741596 2.432179 0.008286 
6.060044 1.717191 2.452027 0.008270 
6.070044 1.692588 2.471651 0.008254 
6.080044 1.667789 2.491049 0.008238 
6.090044 1.642797 2.510218 0.008222 
6.100045 1.617612 2.529156 0.008206 
6.110045 1.592239 2.547861 0.008190 
6.120045 1.566678 2.566331 0.008174 
6.130045 1.540933 2.584564 0.008158 
6.140046 1.515006 2.602558 0.008141 
6.150046 1.488899 2.620311 0.008125 
6.160046 1.462615 2.637820 0.008108 
6.170046 1.436155 2.655084 0.008092 
6.180047 1.409523 2.672101 0.008075 
6.190047 1.382722 2.688868 0.008058 
6.200047 1.355752 2.705384 0.008042 
6.210047 1.328618 2.721647 0.008025 
6.220047 1.301322 2.737655 0.008008 
6.230048 1.273865 2.753406 0.007991 
6.240048 1.246251 2.768898 0.007974 
6.250048 1.218482 2.784129 0.007957 
6.260048 1.190561 2.799098 0.007940 
6.270049 1.162491 2.813803 0.007923 
6.280049 1.134274 2.828241 0.007906 
6.290049 1.105912 2.842412 0.007889 
6.300049 1.077409 2.856314 0.007872 
6.310050 1.048767 2.869944 0.007854 
6.320050 1.019989 2.883302 0.007837 
6.330050 0.991078 2.896385 0.007820 
6.340050 0.962036 2.909192 0.007803 
6.350050 0.932866 2.921722 0.007785 
